country,year,health,economy,energy,education
New Zealand,2000,78.3,33.5,4430.0,0.773
New Zealand,2001,78.6,33.6,4410.0,0.773
New Zealand,2002,78.7,33.6,4340.0,0.773
New Zealand,2003,78.9,33.5,4200.0,0.773
New Zealand,2004,79.3,33.2,4240.0,0.773
New Zealand,2005,79.7,32.9,4100.0,0.78
New Zealand,2006,79.9,32.8,4050.0,0.78
New Zealand,2007,80.0,32.7,4050.0,0.787
New Zealand,2008,80.1,32.6,4080.0,0.787
New Zealand,2009,80.4,33.1,4070.0,0.793
New Zealand,2010,80.7,33.2,4230.0,0.8
New Zealand,2011,80.6,33.2,4180.0,0.8
New Zealand,2012,81.0,33.5,4360.0,0.807
New Zealand,2013,81.3,34.0,4360.0,0.807
New Zealand,2014,81.3,34.0,4560.0,0.813
Nicaragua,1971,58.4,49.2,491.0,0.177
Nicaragua,1972,51.0,49.1,486.0,0.177
Nicaragua,1973,61.0,49.0,511.0,0.177
Nicaragua,1974,62.2,48.9,520.0,0.177
Nicaragua,1975,63.0,48.7,525.0,0.192
Nicaragua,1976,63.7,48.6,546.0,0.192
Nicaragua,1977,64.6,48.4,583.0,0.192
Nicaragua,1978,63.4,48.3,546.0,0.192
Nicaragua,1979,59.5,48.3,447.0,0.192
Nicaragua,1980,66.0,48.3,470.0,0.214
Nicaragua,1981,66.0,48.6,469.0,0.214
Nicaragua,1982,66.2,48.9,467.0,0.214
Nicaragua,1983,63.9,49.3,473.0,0.214
Nicaragua,1984,63.3,49.8,507.0,0.214
Nicaragua,1985,63.8,50.2,517.0,0.242
Nicaragua,1986,65.3,50.7,505.0,0.242
Nicaragua,1987,65.4,51.2,499.0,0.242
Nicaragua,1988,68.5,51.6,462.0,0.242
Nicaragua,1989,71.1,52.1,484.0,0.242
Nicaragua,1990,71.9,52.5,484.0,0.273
Nicaragua,1991,71.8,53.0,502.0,0.28
Nicaragua,1992,72.2,53.2,506.0,0.287
Nicaragua,1993,72.3,53.1,487.0,0.293
Nicaragua,1994,72.7,52.8,482.0,0.3
Nicaragua,1995,72.8,52.2,486.0,0.307
Nicaragua,1996,73.2,51.4,485.0,0.313
Nicaragua,1997,73.8,50.6,499.0,0.32
Nicaragua,1998,73.8,49.9,493.0,0.327
Nicaragua,1999,74.6,49.2,492.0,0.333
Nicaragua,2000,75.0,48.5,496.0,0.34
Nicaragua,2001,75.0,47.8,493.0,0.347
Nicaragua,2002,75.1,47.1,504.0,0.347
Nicaragua,2003,75.2,46.3,509.0,0.353
Nicaragua,2004,75.5,45.6,525.0,0.36
Nicaragua,2005,75.6,45.0,526.0,0.367
Nicaragua,2006,76.3,44.6,514.0,0.373
Nicaragua,2007,76.5,44.3,516.0,0.38
Nicaragua,2008,76.8,44.2,514.0,0.387
Nicaragua,2009,77.1,44.3,510.0,0.393
Nicaragua,2010,77.6,44.5,508.0,0.4
Nicaragua,2011,77.7,44.8,518.0,0.407
Nicaragua,2012,77.7,45.3,549.0,0.42
Nicaragua,2013,77.6,45.6,580.0,0.427
Nicaragua,2014,77.4,45.9,596.0,0.433
Norway,1971,74.0,26.1,3410.0,0.551
Norway,1972,74.2,25.9,3500.0,0.551
Norway,1973,74.4,25.7,3610.0,0.551
Norway,1974,74.5,25.6,3580.0,0.551
Norway,1975,74.7,25.6,3650.0,0.563
Norway,1976,74.8,25.7,3960.0,0.563
Norway,1977,75.1,25.9,4060.0,0.563
Norway,1978,75.3,26.0,4360.0,0.563
Norway,1979,75.3,26.2,4470.0,0.563
Norway,1980,75.5,26.3,4490.0,0.589
Norway,1981,75.7,26.4,4410.0,0.589
Norway,1982,75.8,26.4,4260.0,0.589
Norway,1983,75.9,26.4,4430.0,0.589
Norway,1984,76.0,26.3,4670.0,0.589
Norway,1985,76.0,26.3,4820.0,0.645
Norway,1986,76.0,26.4,5020.0,0.645
Norway,1987,76.0,26.5,5050.0,0.645
Norway,1988,76.2,26.6,4820.0,0.645
Norway,1989,76.5,26.9,4980.0,0.645
Norway,1990,76.7,27.1,4970.0,0.698
Norway,1991,77.0,27.3,5110.0,0.773
Norway,1992,77.1,27.6,5160.0,0.773
Norway,1993,77.4,27.8,5460.0,0.78
Norway,1994,77.6,28.1,5320.0,0.78
Norway,1995,77.9,28.3,5390.0,0.787
Norway,1996,78.0,28.5,5200.0,0.787
Norway,1997,78.3,28.7,5480.0,0.793
Norway,1998,78.3,28.7,5680.0,0.793
Norway,1999,78.5,28.6,5910.0,0.8
Norway,2000,78.6,28.4,5830.0,0.8
Norway,2001,78.8,28.2,5950.0,0.807
Norway,2002,79.0,28.7,5500.0,0.807
Norway,2003,79.5,29.1,5930.0,0.813
Norway,2004,79.8,28.8,5770.0,0.847
Norway,2005,80.1,28.6,5800.0,0.827
Norway,2006,80.4,28.5,5830.0,0.833
Norway,2007,80.5,27.4,5860.0,0.84
Norway,2008,80.7,26.5,6750.0,0.847
Norway,2009,80.8,26.3,6480.0,0.847
Norway,2010,80.9,26.0,6930.0,0.847
Norway,2011,80.8,25.9,5650.0,0.853
Norway,2012,81.5,26.0,5910.0,0.84
Norway,2013,81.5,26.3,6420.0,0.847
Norway,2014,81.9,26.8,5600.0,0.833
Pakistan,1971,51.6,28.6,285.0,0.0873
Pakistan,1972,57.0,28.7,285.0,0.0873
Pakistan,1973,57.3,28.9,291.0,0.0873
Pakistan,1974,57.5,29.1,300.0,0.0873
Pakistan,1975,57.9,29.4,305.0,0.103
Pakistan,1976,58.3,29.6,299.0,0.103
Pakistan,1977,58.5,29.8,303.0,0.103
Pakistan,1978,58.9,30.1,305.0,0.103
Pakistan,1979,59.3,30.3,313.0,0.103
Pakistan,1980,59.6,30.6,317.0,0.117
Pakistan,1981,59.9,30.9,329.0,0.117
Pakistan,1982,60.3,31.3,337.0,0.117
Pakistan,1983,60.6,31.7,344.0,0.117
Pakistan,1984,60.9,32.1,343.0,0.117
Pakistan,1985,61.0,32.5,350.0,0.139
Pakistan,1986,61.2,32.8,354.0,0.139
Pakistan,1987,61.2,33.1,376.0,0.139
Pakistan,1988,61.3,33.2,383.0,0.139
Pakistan,1989,61.5,33.3,393.0,0.139
Pakistan,1990,61.7,33.1,399.0,0.152
Pakistan,1991,61.4,32.8,397.0,0.16
Pakistan,1992,61.4,32.3,411.0,0.167
Pakistan,1993,61.4,31.7,421.0,0.173
Pakistan,1994,61.4,31.0,426.0,0.18
Pakistan,1995,61.2,30.2,433.0,0.187
Pakistan,1996,61.3,30.0,442.0,0.193
Pakistan,1997,61.3,30.5,441.0,0.2
Pakistan,1998,61.5,30.9,438.0,0.207
Pakistan,1999,61.7,31.2,450.0,0.213
Pakistan,2000,61.9,31.6,450.0,0.22
Pakistan,2001,62.1,31.6,446.0,0.233
Pakistan,2002,62.3,31.3,440.0,0.253
Pakistan,2003,62.4,31.4,450.0,0.267
Pakistan,2004,62.6,31.7,471.0,0.287
Pakistan,2005,61.8,32.1,477.0,0.3
Pakistan,2006,63.1,32.2,486.0,0.293
Pakistan,2007,63.5,32.0,500.0,0.293
Pakistan,2008,63.7,31.6,481.0,0.293
Pakistan,2009,64.0,31.0,477.0,0.3
Pakistan,2010,64.3,30.8,474.0,0.313
Pakistan,2011,64.7,30.6,467.0,0.32
Pakistan,2012,65.0,30.5,463.0,0.32
Pakistan,2013,65.3,30.9,464.0,0.327
Pakistan,2014,65.5,31.6,460.0,0.34
Panama,1971,69.7,57.5,1060.0,0.313
Panama,1972,70.4,56.7,1160.0,0.313
Panama,1973,71.1,55.6,1230.0,0.313
Panama,1974,71.7,54.4,1180.0,0.313
Panama,1975,72.3,53.3,969.0,0.348
Panama,1976,72.8,52.1,935.0,0.348
Panama,1977,73.4,51.0,900.0,0.348
Panama,1978,73.8,50.3,860.0,0.348
Panama,1979,74.2,50.0,898.0,0.348
Panama,1980,74.5,50.2,714.0,0.393
Panama,1981,74.7,50.7,744.0,0.393
Panama,1982,74.9,51.8,796.0,0.393
Panama,1983,75.1,52.8,831.0,0.393
Panama,1984,75.2,53.8,744.0,0.393
Panama,1985,75.3,54.8,703.0,0.442
Panama,1986,75.5,55.8,699.0,0.442
Panama,1987,75.7,56.9,731.0,0.442
Panama,1988,75.7,57.6,666.0,0.442
Panama,1989,75.2,58.1,614.0,0.442
Panama,1990,75.8,58.3,603.0,0.484
Panama,1991,76.0,58.4,641.0,0.493
Panama,1992,75.8,58.2,715.0,0.507
Panama,1993,75.7,58.0,711.0,0.513
Panama,1994,75.9,58.0,733.0,0.527
Panama,1995,75.9,58.0,729.0,0.533
Panama,1996,76.2,57.9,763.0,0.54
Panama,1997,76.0,57.6,777.0,0.547
Panama,1998,76.3,57.4,883.0,0.553
Panama,1999,77.0,57.2,854.0,0.56
Panama,2000,77.4,56.8,848.0,0.567
Panama,2001,77.7,56.4,943.0,0.573
Panama,2002,77.8,56.1,840.0,0.58
Panama,2003,77.8,55.5,826.0,0.587
Panama,2004,78.0,55.1,799.0,0.593
Panama,2005,78.0,54.4,875.0,0.6
Panama,2006,78.0,53.9,918.0,0.607
Panama,2007,78.2,53.3,883.0,0.613
Panama,2008,78.1,52.9,869.0,0.613
Panama,2009,78.1,52.2,942.0,0.62
Panama,2010,78.2,52.0,991.0,0.62
Panama,2011,78.3,51.7,1060.0,0.62
Panama,2012,78.3,51.4,1070.0,0.633
Panama,2013,78.4,51.2,1040.0,0.647
Panama,2014,78.6,51.0,1080.0,0.66
Paraguay,1971,69.4,40.8,540.0,0.249
Paraguay,1972,69.6,40.8,541.0,0.249
Paraguay,1973,69.8,40.8,571.0,0.249
Paraguay,1974,70.0,40.8,553.0,0.249
Paraguay,1975,70.3,40.8,528.0,0.273
Paraguay,1976,70.6,40.8,548.0,0.273
Paraguay,1977,70.9,40.8,580.0,0.273
Paraguay,1978,71.3,40.8,631.0,0.273
Paraguay,1979,71.6,40.8,623.0,0.273
Paraguay,1980,71.9,40.8,655.0,0.309
Paraguay,1981,72.1,40.8,636.0,0.309
Paraguay,1982,72.5,40.8,630.0,0.309
Paraguay,1983,72.5,40.8,626.0,0.309
Paraguay,1984,72.7,40.8,619.0,0.309
Paraguay,1985,73.0,40.8,614.0,0.351
Paraguay,1986,73.3,40.8,622.0,0.351
Paraguay,1987,73.7,40.8,698.0,0.351
Paraguay,1988,74.0,40.8,726.0,0.351
Paraguay,1989,74.0,41.5,769.0,0.351
Paraguay,1990,74.3,42.9,728.0,0.382
Paraguay,1991,74.5,45.0,732.0,0.387
Paraguay,1992,74.3,47.8,711.0,0.393
Paraguay,1993,73.7,51.2,720.0,0.4
Paraguay,1994,73.7,53.7,768.0,0.4
Paraguay,1995,74.0,55.1,822.0,0.407
Paraguay,1996,74.0,55.8,822.0,0.407
Paraguay,1997,74.4,55.8,874.0,0.4
Paraguay,1998,74.5,55.1,844.0,0.4
Paraguay,1999,74.5,54.7,789.0,0.393
Paraguay,2000,74.5,55.2,723.0,0.393
Paraguay,2001,74.8,55.2,722.0,0.413
Paraguay,2002,74.9,54.7,702.0,0.433
Paraguay,2003,74.7,54.1,704.0,0.467
Paraguay,2004,74.1,53.8,699.0,0.473
Paraguay,2005,74.4,52.9,680.0,0.487
Paraguay,2006,74.3,52.1,690.0,0.473
Paraguay,2007,74.8,51.5,705.0,0.473
Paraguay,2008,74.9,51.4,729.0,0.493
Paraguay,2009,74.7,51.2,728.0,0.467
Paraguay,2010,74.6,50.2,769.0,0.513
Paraguay,2011,74.8,49.6,770.0,0.52
Paraguay,2012,75.1,49.9,778.0,0.52
Paraguay,2013,74.9,49.2,759.0,0.553
Paraguay,2014,75.3,48.4,783.0,0.547
Peru,1971,58.9,50.7,660.0,0.245
Peru,1972,60.0,50.3,642.0,0.245
Peru,1973,60.8,50.1,651.0,0.245
Peru,1974,61.7,49.8,670.0,0.245
Peru,1975,62.7,49.6,671.0,0.297
Peru,1976,63.4,49.3,664.0,0.297
Peru,1977,64.0,49.1,670.0,0.297
Peru,1978,64.3,48.9,634.0,0.297
Peru,1979,64.5,48.6,616.0,0.297
Peru,1980,64.6,48.2,642.0,0.351
Peru,1981,64.9,47.8,630.0,0.351
Peru,1982,65.3,47.3,626.0,0.351
Peru,1983,65.5,46.7,562.0,0.351
Peru,1984,65.8,46.3,562.0,0.351
Peru,1985,66.5,45.9,535.0,0.389
Peru,1986,67.3,45.6,533.0,0.389
Peru,1987,68.1,45.4,535.0,0.389
Peru,1988,68.9,45.2,514.0,0.389
Peru,1989,69.4,45.0,465.0,0.389
Peru,1990,70.0,44.8,441.0,0.435
Peru,1991,70.5,44.6,424.0,0.447
Peru,1992,70.3,44.4,404.0,0.46
Peru,1993,70.6,44.9,424.0,0.467
Peru,1994,71.2,46.1,431.0,0.473
Peru,1995,71.4,47.9,452.0,0.487
Peru,1996,72.0,50.3,456.0,0.493
Peru,1997,72.6,52.8,434.0,0.5
Peru,1998,73.1,53.2,448.0,0.513
Peru,1999,74.2,53.4,470.0,0.52
Peru,2000,74.7,53.4,462.0,0.533
Peru,2001,75.6,52.9,440.0,0.54
Peru,2002,76.0,51.7,438.0,0.553
Peru,2003,75.9,52.0,425.0,0.56
Peru,2004,76.3,51.8,466.0,0.573
Peru,2005,76.8,51.1,490.0,0.58
Peru,2006,77.4,50.0,471.0,0.54
Peru,2007,77.9,49.4,506.0,0.54
Peru,2008,77.9,48.4,526.0,0.56
Peru,2009,77.4,47.2,547.0,0.56
Peru,2010,77.5,46.1,643.0,0.56
Peru,2011,78.0,45.3,649.0,0.607
Peru,2012,78.4,44.6,693.0,0.573
Peru,2013,78.9,44.1,684.0,0.587
Peru,2014,79.4,43.9,790.0,0.627
Philippines,1971,64.0,43.1,416.0,0.269
Philippines,1972,63.9,42.7,407.0,0.269
Philippines,1973,64.1,42.3,440.0,0.269
Philippines,1974,64.3,41.9,429.0,0.269
Philippines,1975,64.5,41.6,442.0,0.307
Philippines,1976,64.3,41.2,451.0,0.307
Philippines,1977,64.9,40.8,457.0,0.307
Philippines,1978,65.1,40.4,452.0,0.307
Philippines,1979,65.4,40.1,466.0,0.307
Philippines,1980,65.5,40.0,473.0,0.359
Philippines,1981,65.7,40.0,463.0,0.359
Philippines,1982,65.8,40.2,462.0,0.359
Philippines,1983,66.1,40.5,489.0,0.359
Philippines,1984,66.1,40.7,428.0,0.359
Philippines,1985,66.3,40.8,438.0,0.414
Philippines,1986,66.5,40.9,426.0,0.414
Philippines,1987,66.6,41.1,434.0,0.414
Philippines,1988,67.1,41.4,447.0,0.414
Philippines,1989,67.6,42.0,458.0,0.414
Philippines,1990,67.9,42.5,464.0,0.439
Philippines,1991,68.5,43.0,452.0,0.447
Philippines,1992,68.4,43.2,461.0,0.453
Philippines,1993,68.7,43.5,450.0,0.46
Philippines,1994,69.0,43.7,471.0,0.467
Philippines,1995,69.0,44.2,482.0,0.473
Philippines,1996,69.3,44.7,487.0,0.48
Philippines,1997,69.3,45.2,501.0,0.487
Philippines,1998,69.4,45.5,504.0,0.493
Philippines,1999,69.5,45.4,506.0,0.5
Philippines,2000,69.3,45.1,513.0,0.507
Philippines,2001,69.2,44.8,481.0,0.513
Philippines,2002,69.1,44.6,477.0,0.527
Philippines,2003,69.1,44.5,469.0,0.533
Philippines,2004,69.2,44.5,458.0,0.573
Philippines,2005,69.1,44.6,450.0,0.58
Philippines,2006,69.0,44.6,439.0,0.587
Philippines,2007,69.2,44.6,432.0,0.593
Philippines,2008,69.2,44.5,441.0,0.6
Philippines,2009,69.1,44.3,413.0,0.6
Philippines,2010,69.2,44.2,430.0,0.593
Philippines,2011,69.3,44.1,426.0,0.6
Philippines,2012,69.3,43.9,445.0,0.607
Philippines,2013,69.2,43.5,453.0,0.607
Philippines,2014,69.3,43.1,474.0,0.613
Poland,1971,70.1,24.9,2630.0,0.463
Poland,1972,70.8,25.0,2690.0,0.463
Poland,1973,71.0,25.1,2780.0,0.463
Poland,1974,71.4,25.2,2880.0,0.463
Poland,1975,71.0,25.2,3030.0,0.509
Poland,1976,71.0,25.3,3160.0,0.509
Poland,1977,70.8,25.4,3250.0,0.509
Poland,1978,70.9,25.5,3490.0,0.509
Poland,1979,71.1,25.6,3570.0,0.509
Poland,1980,70.7,25.6,3560.0,0.517
Poland,1981,71.4,25.6,3250.0,0.517
Poland,1982,71.5,25.6,3410.0,0.517
Poland,1983,71.3,25.5,3350.0,0.517
Poland,1984,71.1,25.4,3210.0,0.517
Poland,1985,70.9,25.4,3350.0,0.552
Poland,1986,71.2,25.5,3460.0,0.552
Poland,1987,71.2,25.8,3540.0,0.552
Poland,1988,71.5,26.2,3500.0,0.552
Poland,1989,71.3,26.5,3260.0,0.552
Poland,1990,71.2,26.7,2710.0,0.597
Poland,1991,70.9,26.8,2640.0,0.66
Poland,1992,71.3,27.2,2570.0,0.673
Poland,1993,72.0,27.9,2620.0,0.68
Poland,1994,72.0,29.1,2500.0,0.693
Poland,1995,72.1,30.2,2580.0,0.7
Poland,1996,72.6,31.4,2680.0,0.707
Poland,1997,72.8,32.1,2640.0,0.713
Poland,1998,73.2,32.6,2460.0,0.72
Poland,1999,73.2,32.6,2400.0,0.727
Poland,2000,73.9,33.0,2320.0,0.74
Poland,2001,74.3,33.5,2340.0,0.74
Poland,2002,74.7,34.3,2310.0,0.76
Poland,2003,74.9,34.7,2380.0,0.767
Poland,2004,75.0,35.0,2380.0,0.773
Poland,2005,75.2,34.9,2410.0,0.773
Poland,2006,75.3,34.7,2540.0,0.78
Poland,2007,75.3,34.0,2530.0,0.787
Poland,2008,75.6,33.6,2560.0,0.793
Poland,2009,75.9,33.4,2470.0,0.807
Poland,2010,76.4,33.2,2640.0,0.813
Poland,2011,76.7,33.0,2650.0,0.82
Poland,2012,76.8,32.8,2570.0,0.78
Poland,2013,77.1,32.6,2570.0,0.807
Poland,2014,77.6,32.1,2470.0,0.753
Portugal,1971,67.5,42.1,726.0,0.166
Portugal,1972,68.2,41.1,745.0,0.166
Portugal,1973,68.6,40.0,799.0,0.166
Portugal,1974,68.9,39.0,824.0,0.166
Portugal,1975,69.6,38.0,845.0,0.199
Portugal,1976,69.9,36.9,872.0,0.199
Portugal,1977,70.1,35.9,845.0,0.199
Portugal,1978,70.6,34.9,917.0,0.199
Portugal,1979,71.1,34.1,998.0,0.199
Portugal,1980,71.5,33.6,1020.0,0.248
Portugal,1981,71.8,33.3,1010.0,0.248
Portugal,1982,72.2,33.3,1120.0,0.248
Portugal,1983,72.5,33.5,1120.0,0.248
Portugal,1984,72.7,33.7,1120.0,0.248
Portugal,1985,73.0,33.9,1090.0,0.301
Portugal,1986,73.3,34.2,1210.0,0.301
Portugal,1987,73.6,34.4,1240.0,0.301
Portugal,1988,73.8,34.8,1300.0,0.301
Portugal,1989,74.0,35.4,1580.0,0.301
Portugal,1990,74.1,36.2,1680.0,0.35
Portugal,1991,74.1,37.3,1700.0,0.42
Portugal,1992,74.4,38.0,1810.0,0.42
Portugal,1993,74.6,38.1,1790.0,0.427
Portugal,1994,75.4,38.2,1830.0,0.427
Portugal,1995,75.3,38.0,2010.0,0.427
Portugal,1996,75.3,37.5,1990.0,0.433
Portugal,1997,75.7,37.2,2080.0,0.433
Portugal,1998,76.0,37.3,2240.0,0.447
Portugal,1999,76.3,37.5,2390.0,0.447
Portugal,2000,76.7,37.6,2390.0,0.453
Portugal,2001,77.0,37.9,2390.0,0.46
Portugal,2002,77.3,38.4,2480.0,0.467
Portugal,2003,77.6,38.5,2400.0,0.48
Portugal,2004,78.3,38.5,2460.0,0.493
Portugal,2005,78.8,38.2,2520.0,0.5
Portugal,2006,79.1,37.8,2390.0,0.507
Portugal,2007,79.3,37.0,2400.0,0.513
Portugal,2008,79.5,36.4,2340.0,0.52
Portugal,2009,79.7,36.1,2300.0,0.527
Portugal,2010,80.0,36.0,2220.0,0.54
Portugal,2011,80.4,35.9,2160.0,0.553
Portugal,2012,80.6,36.0,2040.0,0.567
Portugal,2013,80.9,35.9,2060.0,0.573
Portugal,2014,81.2,35.8,2030.0,0.593
Qatar,1971,64.2,40.0,7750.0,0.217
Qatar,1972,64.3,40.0,7800.0,0.217
Qatar,1973,64.3,40.0,10100.0,0.217
Qatar,1974,64.9,40.0,8010.0,0.217
Qatar,1975,65.4,40.0,12400.0,0.247
Qatar,1976,66.1,40.0,8800.0,0.247
Qatar,1977,66.6,40.0,9520.0,0.247
Qatar,1978,67.0,40.0,8450.0,0.247
Qatar,1979,67.3,40.0,13700.0,0.247
Qatar,1980,67.4,40.0,14800.0,0.294
Qatar,1981,67.6,40.0,16700.0,0.294
Qatar,1982,67.4,40.0,17300.0,0.294
Qatar,1983,68.1,40.0,16100.0,0.294
Qatar,1984,69.3,40.0,16500.0,0.294
Qatar,1985,69.6,40.0,15200.0,0.331
Qatar,1986,70.0,40.0,15100.0,0.331
Qatar,1987,70.5,40.0,14700.0,0.331
Qatar,1988,70.7,40.0,14600.0,0.331
Qatar,1989,71.2,40.0,14400.0,0.331
Qatar,1990,71.5,40.0,13700.0,0.359
Qatar,1991,71.6,40.0,14800.0,0.367
Qatar,1992,71.7,40.0,15200.0,0.373
Qatar,1993,71.6,40.0,15600.0,0.38
Qatar,1994,71.8,40.0,15500.0,0.387
Qatar,1995,72.2,40.0,15900.0,0.393
Qatar,1996,72.4,40.0,16500.0,0.42
Qatar,1997,72.6,40.0,19000.0,0.447
Qatar,1998,73.0,40.0,19300.0,0.473
Qatar,1999,73.5,40.0,19800.0,0.5
Qatar,2000,74.1,40.0,18400.0,0.527
Qatar,2001,74.9,40.0,19600.0,0.533
Qatar,2002,75.5,40.0,21300.0,0.54
Qatar,2003,76.1,40.0,20700.0,0.547
Qatar,2004,76.6,40.0,22100.0,0.56
Qatar,2005,76.6,40.0,19300.0,0.587
Qatar,2006,76.9,40.0,19200.0,0.613
Qatar,2007,77.2,40.0,18200.0,0.64
Qatar,2008,77.3,40.0,15800.0,0.647
Qatar,2009,77.6,40.0,14600.0,0.613
Qatar,2010,78.0,40.0,14900.0,0.56
Qatar,2011,78.5,40.0,15400.0,0.58
Qatar,2012,78.9,40.0,17300.0,0.613
Qatar,2013,79.2,40.0,17300.0,0.66
Qatar,2014,79.5,40.0,17900.0,0.653
Romania,1971,68.9,17.4,2060.0,0.403
Romania,1972,69.2,16.9,2130.0,0.403
Romania,1973,69.3,16.3,2300.0,0.403
Romania,1974,69.9,16.0,2290.0,0.403
Romania,1975,70.0,16.0,2430.0,0.469
Romania,1976,70.4,16.3,2590.0,0.469
Romania,1977,69.8,17.0,2740.0,0.469
Romania,1978,69.9,17.9,2920.0,0.469
Romania,1979,69.5,18.8,2880.0,0.469
Romania,1980,69.7,19.6,2940.0,0.515
Romania,1981,69.8,20.4,2900.0,0.515
Romania,1982,70.0,21.1,2880.0,0.515
Romania,1983,70.2,21.8,2890.0,0.515
Romania,1984,70.1,22.4,2860.0,0.515
Romania,1985,69.8,22.8,2860.0,0.561
Romania,1986,70.0,23.1,2920.0,0.561
Romania,1987,69.4,23.3,3030.0,0.561
Romania,1988,69.7,23.4,3030.0,0.561
Romania,1989,69.9,23.7,2990.0,0.561
Romania,1990,69.9,24.2,2680.0,0.603
Romania,1991,70.3,24.9,2230.0,0.607
Romania,1992,69.8,25.9,2050.0,0.613
Romania,1993,69.6,26.8,2000.0,0.62
Romania,1994,69.5,27.8,1890.0,0.627
Romania,1995,69.4,28.8,2050.0,0.633
Romania,1996,69.0,29.6,2110.0,0.64
Romania,1997,69.1,29.9,1990.0,0.647
Romania,1998,69.9,30.0,1820.0,0.647
Romania,1999,70.7,29.9,1610.0,0.653
Romania,2000,71.1,29.9,1610.0,0.66
Romania,2001,71.1,29.7,1660.0,0.647
Romania,2002,71.1,29.8,1760.0,0.64
Romania,2003,71.4,29.9,1830.0,0.647
Romania,2004,71.9,31.0,1800.0,0.66
Romania,2005,72.2,31.7,1810.0,0.673
Romania,2006,72.7,32.4,1880.0,0.687
Romania,2007,73.2,32.7,1900.0,0.7
Romania,2008,73.3,33.1,1930.0,0.707
Romania,2009,73.4,32.4,1710.0,0.707
Romania,2010,73.7,32.0,1730.0,0.713
Romania,2011,74.5,31.9,1780.0,0.72
Romania,2012,74.6,32.7,1740.0,0.727
Romania,2013,74.9,33.5,1600.0,0.727
Romania,2014,74.9,32.9,1590.0,0.727
Saudi Arabia,1971,64.9,40.0,1210.0,0.213
Saudi Arabia,1972,65.8,40.0,978.0,0.213
Saudi Arabia,1973,66.7,40.0,1080.0,0.213
Saudi Arabia,1974,67.6,40.0,1150.0,0.213
Saudi Arabia,1975,68.3,40.0,1180.0,0.223
Saudi Arabia,1976,68.9,40.0,1300.0,0.223
Saudi Arabia,1977,69.5,40.0,1380.0,0.223
Saudi Arabia,1978,69.9,40.0,1980.0,0.223
Saudi Arabia,1979,70.1,40.0,2460.0,0.223
Saudi Arabia,1980,70.7,40.0,3210.0,0.268
Saudi Arabia,1981,71.1,40.0,4100.0,0.268
Saudi Arabia,1982,71.3,40.0,4310.0,0.268
Saudi Arabia,1983,71.5,40.0,4430.0,0.268
Saudi Arabia,1984,71.5,40.0,3680.0,0.268
Saudi Arabia,1985,71.6,40.0,3510.0,0.314
Saudi Arabia,1986,71.7,40.0,3330.0,0.314
Saudi Arabia,1987,71.8,40.0,3800.0,0.314
Saudi Arabia,1988,71.9,40.0,4170.0,0.314
Saudi Arabia,1989,71.9,40.0,4010.0,0.314
Saudi Arabia,1990,71.7,40.0,3570.0,0.37
Saudi Arabia,1991,72.2,40.0,4030.0,0.387
Saudi Arabia,1992,72.6,40.0,4450.0,0.387
Saudi Arabia,1993,73.0,40.0,4500.0,0.4
Saudi Arabia,1994,73.3,40.0,4610.0,0.4
Saudi Arabia,1995,73.6,40.0,4530.0,0.413
Saudi Arabia,1996,73.8,40.0,4750.0,0.42
Saudi Arabia,1997,74.0,40.0,4440.0,0.427
Saudi Arabia,1998,74.3,40.0,4650.0,0.433
Saudi Arabia,1999,74.5,40.0,4630.0,0.44
Saudi Arabia,2000,74.7,40.0,4740.0,0.447
Saudi Arabia,2001,74.8,40.0,4740.0,0.453
Saudi Arabia,2002,74.7,40.0,5100.0,0.467
Saudi Arabia,2003,74.7,40.0,5010.0,0.473
Saudi Arabia,2004,74.8,40.0,5180.0,0.5
Saudi Arabia,2005,74.7,40.0,5150.0,0.507
Saudi Arabia,2006,74.7,40.0,5540.0,0.52
Saudi Arabia,2007,74.7,40.0,5570.0,0.54
Saudi Arabia,2008,74.7,40.0,6050.0,0.553
Saudi Arabia,2009,74.7,40.0,6260.0,0.573
Saudi Arabia,2010,74.8,40.0,6760.0,0.593
Saudi Arabia,2011,75.0,40.0,6300.0,0.607
Saudi Arabia,2012,75.3,40.0,6870.0,0.627
Saudi Arabia,2013,75.7,40.0,6390.0,0.633
Saudi Arabia,2014,76.0,40.0,6910.0,0.633
Senegal,1971,48.5,55.1,283.0,0.141
Senegal,1972,48.9,54.8,279.0,0.141
Senegal,1973,49.2,54.7,283.0,0.141
Senegal,1974,49.6,54.7,283.0,0.141
Senegal,1975,50.1,54.7,282.0,0.143
Senegal,1976,50.7,54.7,280.0,0.143
Senegal,1977,51.3,54.7,281.0,0.143
Senegal,1978,51.8,54.6,275.0,0.143
Senegal,1979,52.6,54.6,280.0,0.143
Senegal,1980,53.1,54.6,280.0,0.149
Senegal,1981,53.6,54.6,270.0,0.149
Senegal,1982,54.3,54.6,260.0,0.149
Senegal,1983,55.2,54.5,253.0,0.149
Senegal,1984,56.1,54.5,258.0,0.149
Senegal,1985,56.4,54.5,241.0,0.153
Senegal,1986,56.8,54.5,245.0,0.153
Senegal,1987,57.2,54.5,253.0,0.153
Senegal,1988,57.7,54.4,234.0,0.153
Senegal,1989,58.1,54.4,225.0,0.153
Senegal,1990,58.4,54.3,224.0,0.147
Senegal,1991,58.8,53.4,216.0,0.147
